Interactuo,QuienTieneLentes,Rol,Horadeldia,Diadelasemana,Asignatura,RamosAsociados,Sexo,Evaluacionalcurso,Evaluaciondelcursoalalumno,Arte,Ciencias,Fisica,Historia,Lenguaje,Matematica,Tecnologica,Notaspond,Promedio,VistasAlProf,VistasDelProf,VistasAlAlmno,VistasDelAlmno,NivelAcademico,filter_$,,,,,,,,
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,22,0,1,3,0,0,1,"5,3","4,30",6,5,7,4,5,4,6,5,5,",32","7,75","2,01","2,15",",00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
1,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,30,0,1,3,0,0,1,"4,9","4,50",7,6,7,5,6,5,6,6,6,",41","27,7","6,36",",75","2,00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
0,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
1,9,0,2,3,0,0,1,"4,0","5,90",6,6,7,5,5,6,5,6,6,",54","12,3","6,03","1,69",",00",",00"
